split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,target_fpr,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s
test,5062,0.25,RippleTwin,MICROSTOP_BURST,True,5.3242748710682,23.87887940963418,0.1,72,0.05555555555555555,1.0,0.0,0.0,10.5,,0.0,0.0,0.10743801652892562,37626.63925144971,
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,0.005,72,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,0.01,72,0.0,0.0,,,,,0.0,0.0,0.008264462809917356,,
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,0.02,72,0.0,0.0,,,,,0.0,0.0,0.024793388429752067,,
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,0.05,72,0.027777777777777776,1.0,0.0,0.0,17.0,,0.0,0.0,0.09090909090909091,44214.46573473616,
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,0.1,72,0.05555555555555555,1.0,0.0,0.0,10.0,,0.0,0.0,0.1322314049586777,37626.63925144971,
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,0.005,72,0.013888888888888888,1.0,0.0,0.0,17.0,,0.0,0.0,0.008264462809917356,44214.46573473616,
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,0.01,72,0.013888888888888888,1.0,0.0,0.0,17.0,,0.0,0.0,0.008264462809917356,44214.46573473616,
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,0.02,72,0.013888888888888888,1.0,0.0,0.0,17.0,,0.0,0.0,0.008264462809917356,44214.46573473616,
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,0.05,72,0.041666666666666664,1.0,0.0,0.0,17.0,,0.0,0.0,0.008264462809917356,43914.17904638069,
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,0.1,72,0.08333333333333333,1.0,0.0,0.0,14.0,,0.0,0.0,0.008264462809917356,43914.17904638069,
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,0.005,72,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,0.01,72,0.0,0.0,,,,,0.0,0.0,0.008264462809917356,,
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,0.02,72,0.0,0.0,,,,,0.0,0.0,0.008264462809917356,,
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,0.05,72,0.0,0.0,,,,,0.0,0.0,0.008264462809917356,,
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,0.1,72,0.0,0.0,,,,,0.0,0.0,0.04132231404958678,,
test,5066,1.0,RippleTwin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.005,71,0.7605633802816901,1.0,1.0,1.0,0.0,,1.0,1.0,0.048,35819.1558029629,
test,5066,1.0,RippleTwin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.01,71,0.7605633802816901,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,1.0,RippleTwin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,1.0,RippleTwin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.088,35819.1558029629,
test,5066,1.0,RippleTwin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.176,35819.1558029629,
test,5066,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.005,71,0.7605633802816901,1.0,1.0,1.0,0.0,,1.0,1.0,0.048,35819.1558029629,
test,5066,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.01,71,0.7605633802816901,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.088,35819.1558029629,
test,5066,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,42.5638498837417,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.176,35819.1558029629,
test,5066,1.0,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.124273832797681,0.005,71,0.7605633802816901,1.0,1.0,1.0,0.0,,1.0,1.0,0.072,35819.1558029629,
test,5066,1.0,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.124273832797681,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,1.0,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.124273832797681,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,1.0,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.124273832797681,0.05,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,1.0,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.124273832797681,0.1,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,1.0,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7784702529546166,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5066,1.0,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7784702529546166,0.01,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5066,1.0,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7784702529546166,0.02,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5066,1.0,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7784702529546166,0.05,71,0.704225352112676,1.0,0.0,0.0,3.0,,0.0,0.0,0.032,38813.288795671724,
test,5066,1.0,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7784702529546166,0.1,71,0.8028169014084507,1.0,0.0,0.0,3.0,,0.0,0.0,0.152,35819.1558029629,
test,5066,0.75,RippleTwin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,RippleTwin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,RippleTwin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.02,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,RippleTwin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.072,35819.1558029629,
test,5066,0.75,RippleTwin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.2,35819.1558029629,
test,5066,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.02,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.072,35819.1558029629,
test,5066,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,31.30364205825687,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.248,35819.1558029629,
test,5066,0.75,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.061702559429017,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,0.75,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.061702559429017,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,0.75,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.061702559429017,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,0.75,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.061702559429017,0.05,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,0.75,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.061702559429017,0.1,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,0.75,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.005,71,0.704225352112676,1.0,0.0,0.0,3.0,,0.0,0.0,0.032,38813.288795671724,
test,5066,0.75,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.01,71,0.704225352112676,1.0,0.0,0.0,3.0,,0.0,0.0,0.032,38813.288795671724,
test,5066,0.75,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.02,71,0.7183098591549296,1.0,0.0,0.0,3.0,,0.0,0.0,0.04,38813.288795671724,
test,5066,0.75,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.05,71,0.8028169014084507,1.0,0.0,0.0,3.0,,0.0,0.0,0.136,35819.1558029629,
test,5066,0.75,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.1,71,0.8450704225352113,1.0,0.0,0.0,3.0,,0.0,0.0,0.184,35819.1558029629,
test,5066,0.5,RippleTwin,SLOWDOWN,False,1.3295242898176327,39.99294167411538,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,0.5,RippleTwin,SLOWDOWN,False,1.3295242898176327,39.99294167411538,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,0.5,RippleTwin,SLOWDOWN,False,1.3295242898176327,39.99294167411538,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.5,RippleTwin,SLOWDOWN,False,1.3295242898176327,39.99294167411538,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.5,RippleTwin,SLOWDOWN,False,1.3295242898176327,39.99294167411538,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.144,35819.1558029629,
test,5066,0.5,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,39.987745614480566,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,0.5,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,39.987745614480566,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.056,35819.1558029629,
test,5066,0.5,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,39.987745614480566,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.064,35819.1558029629,
test,5066,0.5,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,39.987745614480566,0.05,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.072,35819.1558029629,
test,5066,0.5,B2_observed_only_twin,SLOWDOWN,False,1.3295242898176327,39.987745614480566,0.1,71,0.7887323943661971,1.0,1.0,1.0,0.0,,1.0,1.0,0.176,35819.1558029629,
test,5066,0.5,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.012127239822025,0.005,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,0.5,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.012127239822025,0.01,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.08,35819.1558029629,
test,5066,0.5,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.012127239822025,0.02,71,0.7746478873239436,1.0,1.0,1.0,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,0.5,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.012127239822025,0.05,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.096,35819.1558029629,
test,5066,0.5,B0_SPC_observed,SLOWDOWN,False,1.3295242898176327,5.012127239822025,0.1,71,0.7887323943661971,1.0,0.9821428571428571,0.9821428571428571,0.0,,1.0,1.0,0.12,35819.1558029629,
test,5066,0.5,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.005,71,0.7323943661971831,1.0,0.0,0.0,3.0,,0.0,0.0,0.016,38813.288795671724,
test,5066,0.5,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.01,71,0.7323943661971831,1.0,0.0,0.0,3.0,,0.0,0.0,0.016,38813.288795671724,
test,5066,0.5,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.02,71,0.7605633802816901,1.0,0.0,0.0,3.0,,0.0,0.0,0.024,37319.33033586319,
test,5066,0.5,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.05,71,0.8591549295774648,1.0,0.0,0.0,3.0,,0.0,0.0,0.08,35819.1558029629,
test,5066,0.5,B1_IsolationForest,SLOWDOWN,False,1.3295242898176327,0.7423023198141773,0.1,71,0.9154929577464789,1.0,0.0,0.0,3.0,,0.0,0.0,0.152,35819.1558029629,
test,5066,0.25,RippleTwin,SLOWDOWN,True,1.3295242898176327,23.87887940963418,0.005,71,0.056338028169014086,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,51545.5774404518,
test,5066,0.25,RippleTwin,SLOWDOWN,True,1.3295242898176327,23.87887940963418,0.01,71,0.056338028169014086,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,51545.5774404518,
test,5066,0.25,RippleTwin,SLOWDOWN,True,1.3295242898176327,23.87887940963418,0.02,71,0.23943661971830985,1.0,0.11764705882352941,0.11764705882352941,3.0,,0.0,0.0,0.008,43645.79282965041,
test,5066,0.25,RippleTwin,SLOWDOWN,True,1.3295242898176327,23.87887940963418,0.05,71,0.28169014084507044,1.0,0.1,0.1,3.0,,0.0,0.0,0.04,43645.79282965041,
test,5066,0.25,RippleTwin,SLOWDOWN,True,1.3295242898176327,23.87887940963418,0.1,71,0.323943661971831,1.0,0.08695652173913043,0.08695652173913043,3.0,,0.0,0.0,0.152,41213.695600273444,
test,5066,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3295242898176327,23.87066583332845,0.005,71,0.056338028169014086,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,51545.5774404518,
test,5066,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3295242898176327,23.87066583332845,0.01,71,0.056338028169014086,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,51545.5774404518,
test,5066,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3295242898176327,23.87066583332845,0.02,71,0.29577464788732394,1.0,0.0,0.0,4.0,,0.0,0.0,0.008,43324.16989568712,
test,5066,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3295242898176327,23.87066583332845,0.05,71,0.3380281690140845,1.0,0.0,0.0,4.0,,0.0,0.0,0.064,43324.16989568712,
test,5066,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3295242898176327,23.87066583332845,0.1,71,0.4084507042253521,1.0,0.0,0.0,4.0,,0.0,0.0,0.16,41514.96235318437,
test,5066,0.25,B0_SPC_observed,SLOWDOWN,True,1.3295242898176327,4.674774997918179,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5066,0.25,B0_SPC_observed,SLOWDOWN,True,1.3295242898176327,4.674774997918179,0.01,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5066,0.25,B0_SPC_observed,SLOWDOWN,True,1.3295242898176327,4.674774997918179,0.02,71,0.04225352112676056,1.0,0.0,0.0,22.0,,0.0,0.0,0.0,54524.75387705916,
test,5066,0.25,B0_SPC_observed,SLOWDOWN,True,1.3295242898176327,4.674774997918179,0.05,71,0.07042253521126761,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,52291.74342226294,
test,5066,0.25,B0_SPC_observed,SLOWDOWN,True,1.3295242898176327,4.674774997918179,0.1,71,0.09859154929577464,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,47739.31144046766,
test,5066,0.25,B1_IsolationForest,SLOWDOWN,True,1.3295242898176327,0.7158774793615637,0.005,71,0.028169014084507043,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,56031.93480790895,
test,5066,0.25,B1_IsolationForest,SLOWDOWN,True,1.3295242898176327,0.7158774793615637,0.01,71,0.028169014084507043,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,56031.93480790895,
test,5066,0.25,B1_IsolationForest,SLOWDOWN,True,1.3295242898176327,0.7158774793615637,0.02,71,0.028169014084507043,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,56031.93480790895,
test,5066,0.25,B1_IsolationForest,SLOWDOWN,True,1.3295242898176327,0.7158774793615637,0.05,71,0.04225352112676056,1.0,0.0,0.0,4.0,,0.0,0.0,0.008,47395.29432206549,
test,5066,0.25,B1_IsolationForest,SLOWDOWN,True,1.3295242898176327,0.7158774793615637,0.1,71,0.04225352112676056,1.0,0.0,0.0,4.0,,0.0,0.0,0.024,47395.29432206549,
test,5068,1.0,RippleTwin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,RippleTwin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.01,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,1.0,RippleTwin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.02,42,0.0,0.0,,,,,0.0,0.0,0.02,,
test,5068,1.0,RippleTwin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.05,42,0.0,0.0,,,,,0.0,0.0,0.04666666666666667,,
test,5068,1.0,RippleTwin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.1,42,0.14285714285714285,1.0,0.0,0.0,33.5,,0.0,0.0,0.06,25634.10811751001,
test,5068,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.01,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.02,42,0.0,0.0,,,,,0.0,0.0,0.02,,
test,5068,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.05,42,0.0,0.0,,,,,0.0,0.0,0.04666666666666667,,
test,5068,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.432180751886637,42.5638498837417,0.1,42,0.14285714285714285,1.0,0.0,0.0,33.5,,0.0,0.0,0.06,25634.10811751001,
test,5068,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.432180751886637,5.124273832797681,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.432180751886637,5.124273832797681,0.01,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.432180751886637,5.124273832797681,0.02,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.432180751886637,5.124273832797681,0.05,42,0.0,0.0,,,,,0.0,0.0,0.02666666666666667,,
test,5068,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.432180751886637,5.124273832797681,0.1,42,0.0,0.0,,,,,0.0,0.0,0.04666666666666667,,
test,5068,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.432180751886637,0.7784702529546166,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.432180751886637,0.7784702529546166,0.01,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.432180751886637,0.7784702529546166,0.02,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.432180751886637,0.7784702529546166,0.05,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.432180751886637,0.7784702529546166,0.1,42,0.023809523809523808,1.0,0.0,0.0,3.0,,0.0,0.0,0.04666666666666667,35517.60979398027,
test,5068,0.75,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.005,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,0.75,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.01,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,0.75,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.02,42,0.0,0.0,,,,,0.0,0.0,0.02666666666666667,,
test,5068,0.75,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.05,42,0.023809523809523808,1.0,0.0,0.0,31.0,,0.0,0.0,0.04666666666666667,25634.10811751001,
test,5068,0.75,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.1,42,0.23809523809523808,1.0,0.0,0.0,35.5,,0.0,0.0,0.06666666666666667,25634.10811751001,
test,5068,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.005,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.01,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.02,42,0.0,0.0,,,,,0.0,0.0,0.02,,
test,5068,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.05,42,0.07142857142857142,1.0,0.0,0.0,31.0,,0.0,0.0,0.05333333333333334,25634.10811751001,
test,5068,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,31.30364205825687,0.1,42,0.38095238095238093,1.0,0.0,0.0,35.5,,0.0,0.0,0.07333333333333333,25634.10811751001,
test,5068,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.432180751886637,5.061702559429017,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.432180751886637,5.061702559429017,0.01,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.432180751886637,5.061702559429017,0.02,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.432180751886637,5.061702559429017,0.05,42,0.0,0.0,,,,,0.0,0.0,0.02666666666666667,,
test,5068,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.432180751886637,5.061702559429017,0.1,42,0.0,0.0,,,,,0.0,0.0,0.04666666666666667,,
test,5068,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.432180751886637,0.7423023198141773,0.005,42,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5068,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.432180751886637,0.7423023198141773,0.01,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.432180751886637,0.7423023198141773,0.02,42,0.023809523809523808,1.0,0.0,0.0,3.0,,0.0,0.0,0.02,35517.60979398027,
test,5068,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.432180751886637,0.7423023198141773,0.05,42,0.023809523809523808,1.0,0.0,0.0,3.0,,0.0,0.0,0.04,35517.60979398027,
test,5068,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.432180751886637,0.7423023198141773,0.1,42,0.09523809523809523,1.0,0.0,0.0,3.0,,0.0,0.0,0.06666666666666667,25634.10811751001,
test,5068,0.5,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,39.99294167411538,0.005,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.5,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,39.99294167411538,0.01,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.5,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,39.99294167411538,0.02,42,0.0,0.0,,,,,0.0,0.0,0.02666666666666667,,
test,5068,0.5,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,39.99294167411538,0.05,42,0.023809523809523808,1.0,0.0,0.0,31.0,,0.0,0.0,0.06666666666666667,39418.48308430512,
test,5068,0.5,RippleTwin,QUALITY_DRIFT,True,6.432180751886637,39.99294167411538,0.1,42,0.09523809523809523,1.0,0.0,0.0,31.0,,0.0,0.0,0.22,26221.307602854515,
test,5068,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,39.987745614480566,0.005,42,0.0,0.0,,,,,0.0,0.0,0.006666666666666667,,
test,5068,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,39.987745614480566,0.01,42,0.0,0.0,,,,,0.0,0.0,0.013333333333333334,,
test,5068,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,39.987745614480566,0.02,42,0.0,0.0,,,,,0.0,0.0,0.03333333333333333,,
test,5068,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.432180751886637,39.987745614480566,0.05,42,0.047619047619047616,1.0,0.0,0.0,31.0,,0.0,0.0,0.08666666666666667,39418.48308430512,
