split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,true_station,n_quiet_windows,false_alarm_rate
test,5052,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.025
test,5052,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.025
test,5052,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.005
test,5052,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.04
test,5052,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.005
test,5052,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.025
test,5052,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.025
test,5052,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.005
test,5052,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.04
test,5052,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.08
test,5052,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.025
test,5052,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.025
test,5052,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.005
test,5052,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.04
test,5052,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.09
test,5052,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5052,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5052,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.005
test,5052,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.02
test,5052,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.01
test,5053,1.0,RippleTwin,COMBINED,False,1.300812052213753,42.5638498837417,9.0,151,0.0
test,5053,1.0,B2_observed_only_twin,COMBINED,False,1.300812052213753,42.5638498837417,9.0,151,0.0
test,5053,1.0,B0_SPC_observed,COMBINED,False,1.300812052213753,5.124273832797681,9.0,151,0.019867549668874173
test,5053,1.0,B3_TurningPoint,COMBINED,False,1.300812052213753,0.4108436123761012,9.0,151,0.0
test,5053,1.0,B1_IsolationForest,COMBINED,False,1.300812052213753,0.7784702529546166,9.0,151,0.0
test,5053,0.75,RippleTwin,COMBINED,True,1.300812052213753,31.30364205825687,9.0,151,0.0
test,5053,0.75,B2_observed_only_twin,COMBINED,True,1.300812052213753,31.30364205825687,9.0,151,0.0
test,5053,0.75,B0_SPC_observed,COMBINED,True,1.300812052213753,5.061702559429017,9.0,151,0.019867549668874173
test,5053,0.75,B3_TurningPoint,COMBINED,True,1.300812052213753,0.41240313011539886,9.0,151,0.006622516556291391
test,5053,0.75,B1_IsolationForest,COMBINED,True,1.300812052213753,0.7423023198141773,9.0,151,0.12582781456953643
test,5053,0.5,RippleTwin,COMBINED,True,1.300812052213753,39.99294167411538,9.0,151,0.0
test,5053,0.5,B2_observed_only_twin,COMBINED,True,1.300812052213753,39.987745614480566,9.0,151,0.0
test,5053,0.5,B0_SPC_observed,COMBINED,True,1.300812052213753,5.012127239822025,9.0,151,0.019867549668874173
test,5053,0.5,B3_TurningPoint,COMBINED,True,1.300812052213753,0.40563520887847676,9.0,151,0.0
test,5053,0.5,B1_IsolationForest,COMBINED,True,1.300812052213753,0.7423023198141773,9.0,151,0.12582781456953643
test,5053,0.25,RippleTwin,COMBINED,True,1.300812052213753,23.87887940963418,9.0,151,0.0
test,5053,0.25,B2_observed_only_twin,COMBINED,True,1.300812052213753,23.87066583332845,9.0,151,0.0
test,5053,0.25,B0_SPC_observed,COMBINED,True,1.300812052213753,4.674774997918179,9.0,151,0.019867549668874173
test,5053,0.25,B3_TurningPoint,COMBINED,True,1.300812052213753,0.39660743155955724,9.0,151,0.0
test,5053,0.25,B1_IsolationForest,COMBINED,True,1.300812052213753,0.7158774793615637,9.0,151,0.006622516556291391
test,5054,1.0,RippleTwin,SLOWDOWN,False,1.2351127769475707,42.5638498837417,32.0,138,0.014492753623188406
test,5054,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2351127769475707,42.5638498837417,32.0,138,0.014492753623188406
test,5054,1.0,B0_SPC_observed,SLOWDOWN,False,1.2351127769475707,5.124273832797681,32.0,138,0.13768115942028986
test,5054,1.0,B3_TurningPoint,SLOWDOWN,False,1.2351127769475707,0.4108436123761012,32.0,138,0.021739130434782608
test,5054,1.0,B1_IsolationForest,SLOWDOWN,False,1.2351127769475707,0.7784702529546166,32.0,138,0.007246376811594203
test,5054,0.75,RippleTwin,SLOWDOWN,True,1.2351127769475707,31.30364205825687,32.0,138,0.021739130434782608
test,5054,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2351127769475707,31.30364205825687,32.0,138,0.021739130434782608
test,5054,0.75,B0_SPC_observed,SLOWDOWN,True,1.2351127769475707,5.061702559429017,32.0,138,0.028985507246376812
test,5054,0.75,B3_TurningPoint,SLOWDOWN,True,1.2351127769475707,0.41240313011539886,32.0,138,0.021739130434782608
test,5054,0.75,B1_IsolationForest,SLOWDOWN,True,1.2351127769475707,0.7423023198141773,32.0,138,0.10869565217391304
test,5054,0.5,RippleTwin,SLOWDOWN,True,1.2351127769475707,39.99294167411538,32.0,138,0.021739130434782608
test,5054,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2351127769475707,39.987745614480566,32.0,138,0.021739130434782608
test,5054,0.5,B0_SPC_observed,SLOWDOWN,True,1.2351127769475707,5.012127239822025,32.0,138,0.028985507246376812
test,5054,0.5,B3_TurningPoint,SLOWDOWN,True,1.2351127769475707,0.40563520887847676,32.0,138,0.021739130434782608
test,5054,0.5,B1_IsolationForest,SLOWDOWN,True,1.2351127769475707,0.7423023198141773,32.0,138,0.10869565217391304
test,5054,0.25,RippleTwin,SLOWDOWN,True,1.2351127769475707,23.87887940963418,32.0,138,0.014492753623188406
test,5054,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2351127769475707,23.87066583332845,32.0,138,0.014492753623188406
test,5054,0.25,B0_SPC_observed,SLOWDOWN,True,1.2351127769475707,4.674774997918179,32.0,138,0.014492753623188406
test,5054,0.25,B3_TurningPoint,SLOWDOWN,True,1.2351127769475707,0.39660743155955724,32.0,138,0.014492753623188406
test,5054,0.25,B1_IsolationForest,SLOWDOWN,True,1.2351127769475707,0.7158774793615637,32.0,138,0.0
test,5055,1.0,RippleTwin,SLOWDOWN,False,1.1700154409010246,42.5638498837417,20.0,131,0.0
test,5055,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1700154409010246,42.5638498837417,20.0,131,0.0
test,5055,1.0,B0_SPC_observed,SLOWDOWN,False,1.1700154409010246,5.124273832797681,20.0,131,0.007633587786259542
test,5055,1.0,B3_TurningPoint,SLOWDOWN,False,1.1700154409010246,0.4108436123761012,20.0,131,0.0
test,5055,1.0,B1_IsolationForest,SLOWDOWN,False,1.1700154409010246,0.7784702529546166,20.0,131,0.0
test,5055,0.75,RippleTwin,SLOWDOWN,False,1.1700154409010246,31.30364205825687,20.0,131,0.0
test,5055,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1700154409010246,31.30364205825687,20.0,131,0.0
test,5055,0.75,B0_SPC_observed,SLOWDOWN,False,1.1700154409010246,5.061702559429017,20.0,131,0.007633587786259542
test,5055,0.75,B3_TurningPoint,SLOWDOWN,False,1.1700154409010246,0.41240313011539886,20.0,131,0.0
test,5055,0.75,B1_IsolationForest,SLOWDOWN,False,1.1700154409010246,0.7423023198141773,20.0,131,0.03816793893129771
test,5055,0.5,RippleTwin,SLOWDOWN,True,1.1700154409010246,39.99294167411538,20.0,131,0.0
test,5055,0.5,B2_observed_only_twin,SLOWDOWN,True,1.1700154409010246,39.987745614480566,20.0,131,0.0
test,5055,0.5,B0_SPC_observed,SLOWDOWN,True,1.1700154409010246,5.012127239822025,20.0,131,0.0
test,5055,0.5,B3_TurningPoint,SLOWDOWN,True,1.1700154409010246,0.40563520887847676,20.0,131,0.0
test,5055,0.5,B1_IsolationForest,SLOWDOWN,True,1.1700154409010246,0.7423023198141773,20.0,131,0.03816793893129771
test,5055,0.25,RippleTwin,SLOWDOWN,True,1.1700154409010246,23.87887940963418,20.0,131,0.0
test,5055,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1700154409010246,23.87066583332845,20.0,131,0.0
test,5055,0.25,B0_SPC_observed,SLOWDOWN,True,1.1700154409010246,4.674774997918179,20.0,131,0.0
test,5055,0.25,B3_TurningPoint,SLOWDOWN,True,1.1700154409010246,0.39660743155955724,20.0,131,0.0
test,5055,0.25,B1_IsolationForest,SLOWDOWN,True,1.1700154409010246,0.7158774793615637,20.0,131,0.0
test,5056,1.0,RippleTwin,SLOWDOWN,False,1.4145830916116453,42.5638498837417,17.0,128,0.046875
test,5056,1.0,B2_observed_only_twin,SLOWDOWN,False,1.4145830916116453,42.5638498837417,17.0,128,0.046875
test,5056,1.0,B0_SPC_observed,SLOWDOWN,False,1.4145830916116453,5.124273832797681,17.0,128,0.03125
test,5056,1.0,B3_TurningPoint,SLOWDOWN,False,1.4145830916116453,0.4108436123761012,17.0,128,0.03125
test,5056,1.0,B1_IsolationForest,SLOWDOWN,False,1.4145830916116453,0.7784702529546166,17.0,128,0.0
test,5056,0.75,RippleTwin,SLOWDOWN,True,1.4145830916116453,31.30364205825687,17.0,128,0.0390625
test,5056,0.75,B2_observed_only_twin,SLOWDOWN,True,1.4145830916116453,31.30364205825687,17.0,128,0.0390625
test,5056,0.75,B0_SPC_observed,SLOWDOWN,True,1.4145830916116453,5.061702559429017,17.0,128,0.0
test,5056,0.75,B3_TurningPoint,SLOWDOWN,True,1.4145830916116453,0.41240313011539886,17.0,128,0.0390625
test,5056,0.75,B1_IsolationForest,SLOWDOWN,True,1.4145830916116453,0.7423023198141773,17.0,128,0.015625
test,5056,0.5,RippleTwin,SLOWDOWN,True,1.4145830916116453,39.99294167411538,17.0,128,0.0390625
test,5056,0.5,B2_observed_only_twin,SLOWDOWN,True,1.4145830916116453,39.987745614480566,17.0,128,0.0390625
test,5056,0.5,B0_SPC_observed,SLOWDOWN,True,1.4145830916116453,5.012127239822025,17.0,128,0.0
test,5056,0.5,B3_TurningPoint,SLOWDOWN,True,1.4145830916116453,0.40563520887847676,17.0,128,0.0390625
test,5056,0.5,B1_IsolationForest,SLOWDOWN,True,1.4145830916116453,0.7423023198141773,17.0,128,0.015625
test,5056,0.25,RippleTwin,SLOWDOWN,True,1.4145830916116453,23.87887940963418,17.0,128,0.0234375
test,5056,0.25,B2_observed_only_twin,SLOWDOWN,True,1.4145830916116453,23.87066583332845,17.0,128,0.015625
test,5056,0.25,B0_SPC_observed,SLOWDOWN,True,1.4145830916116453,4.674774997918179,17.0,128,0.0
test,5056,0.25,B3_TurningPoint,SLOWDOWN,True,1.4145830916116453,0.39660743155955724,17.0,128,0.015625
test,5056,0.25,B1_IsolationForest,SLOWDOWN,True,1.4145830916116453,0.7158774793615637,17.0,128,0.0234375
test,5057,1.0,RippleTwin,QUALITY_DRIFT,False,9.035219451778552,42.5638498837417,17.0,125,0.0
test,5057,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,9.035219451778552,42.5638498837417,17.0,125,0.0
test,5057,1.0,B0_SPC_observed,QUALITY_DRIFT,False,9.035219451778552,5.124273832797681,17.0,125,0.0
test,5057,1.0,B3_TurningPoint,QUALITY_DRIFT,False,9.035219451778552,0.4108436123761012,17.0,125,0.008
test,5057,1.0,B1_IsolationForest,QUALITY_DRIFT,False,9.035219451778552,0.7784702529546166,17.0,125,0.248
test,5057,0.75,RippleTwin,QUALITY_DRIFT,True,9.035219451778552,31.30364205825687,17.0,125,0.0
test,5057,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,9.035219451778552,31.30364205825687,17.0,125,0.0
test,5057,0.75,B0_SPC_observed,QUALITY_DRIFT,True,9.035219451778552,5.061702559429017,17.0,125,0.0
test,5057,0.75,B3_TurningPoint,QUALITY_DRIFT,True,9.035219451778552,0.41240313011539886,17.0,125,0.008
test,5057,0.75,B1_IsolationForest,QUALITY_DRIFT,True,9.035219451778552,0.7423023198141773,17.0,125,0.04
test,5057,0.5,RippleTwin,QUALITY_DRIFT,True,9.035219451778552,39.99294167411538,17.0,125,0.0
test,5057,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,9.035219451778552,39.987745614480566,17.0,125,0.0
test,5057,0.5,B0_SPC_observed,QUALITY_DRIFT,True,9.035219451778552,5.012127239822025,17.0,125,0.0
test,5057,0.5,B3_TurningPoint,QUALITY_DRIFT,True,9.035219451778552,0.40563520887847676,17.0,125,0.0
test,5057,0.5,B1_IsolationForest,QUALITY_DRIFT,True,9.035219451778552,0.7423023198141773,17.0,125,0.024
test,5057,0.25,RippleTwin,QUALITY_DRIFT,True,9.035219451778552,23.87887940963418,17.0,125,0.0
test,5057,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,9.035219451778552,23.87066583332845,17.0,125,0.0
test,5057,0.25,B0_SPC_observed,QUALITY_DRIFT,True,9.035219451778552,4.674774997918179,17.0,125,0.0
test,5057,0.25,B3_TurningPoint,QUALITY_DRIFT,True,9.035219451778552,0.39660743155955724,17.0,125,0.0
test,5057,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.035219451778552,0.7158774793615637,17.0,125,0.0
test,5058,1.0,RippleTwin,SLOWDOWN,False,1.2528500393887334,42.5638498837417,17.0,135,0.0
test,5058,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2528500393887334,42.5638498837417,17.0,135,0.0
test,5058,1.0,B0_SPC_observed,SLOWDOWN,False,1.2528500393887334,5.124273832797681,17.0,135,0.014814814814814815
test,5058,1.0,B3_TurningPoint,SLOWDOWN,False,1.2528500393887334,0.4108436123761012,17.0,135,0.0
test,5058,1.0,B1_IsolationForest,SLOWDOWN,False,1.2528500393887334,0.7784702529546166,17.0,135,0.007407407407407408
test,5058,0.75,RippleTwin,SLOWDOWN,True,1.2528500393887334,31.30364205825687,17.0,135,0.0
test,5058,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2528500393887334,31.30364205825687,17.0,135,0.0
test,5058,0.75,B0_SPC_observed,SLOWDOWN,True,1.2528500393887334,5.061702559429017,17.0,135,0.0
test,5058,0.75,B3_TurningPoint,SLOWDOWN,True,1.2528500393887334,0.41240313011539886,17.0,135,0.0
test,5058,0.75,B1_IsolationForest,SLOWDOWN,True,1.2528500393887334,0.7423023198141773,17.0,135,0.044444444444444446
test,5058,0.5,RippleTwin,SLOWDOWN,True,1.2528500393887334,39.99294167411538,17.0,135,0.0
test,5058,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2528500393887334,39.987745614480566,17.0,135,0.0
test,5058,0.5,B0_SPC_observed,SLOWDOWN,True,1.2528500393887334,5.012127239822025,17.0,135,0.0
test,5058,0.5,B3_TurningPoint,SLOWDOWN,True,1.2528500393887334,0.40563520887847676,17.0,135,0.0
test,5058,0.5,B1_IsolationForest,SLOWDOWN,True,1.2528500393887334,0.7423023198141773,17.0,135,0.05925925925925926
test,5058,0.25,RippleTwin,SLOWDOWN,True,1.2528500393887334,23.87887940963418,17.0,135,0.0
test,5058,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2528500393887334,23.87066583332845,17.0,135,0.0
test,5058,0.25,B0_SPC_observed,SLOWDOWN,True,1.2528500393887334,4.674774997918179,17.0,135,0.0
test,5058,0.25,B3_TurningPoint,SLOWDOWN,True,1.2528500393887334,0.39660743155955724,17.0,135,0.014814814814814815
test,5058,0.25,B1_IsolationForest,SLOWDOWN,True,1.2528500393887334,0.7158774793615637,17.0,135,0.0
test,5059,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.015
test,5059,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.015
test,5059,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.035
test,5059,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.005
test,5059,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5059,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.015
test,5059,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.015
test,5059,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.035
test,5059,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.005
test,5059,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.03
test,5059,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.015
test,5059,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.015
test,5059,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.035
test,5059,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.005
test,5059,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5059,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.01
test,5059,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.01
test,5059,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.015
test,5059,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.005
test,5059,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.01
test,5060,1.0,RippleTwin,MICROSTOP_BURST,False,4.450428989353843,42.5638498837417,17.0,145,0.0
test,5060,1.0,B2_observed_only_twin,MICROSTOP_BURST,False,4.450428989353843,42.5638498837417,17.0,145,0.0
test,5060,1.0,B0_SPC_observed,MICROSTOP_BURST,False,4.450428989353843,5.124273832797681,17.0,145,0.013793103448275862
test,5060,1.0,B3_TurningPoint,MICROSTOP_BURST,False,4.450428989353843,0.4108436123761012,17.0,145,0.0
test,5060,1.0,B1_IsolationForest,MICROSTOP_BURST,False,4.450428989353843,0.7784702529546166,17.0,145,0.0
test,5060,0.75,RippleTwin,MICROSTOP_BURST,True,4.450428989353843,31.30364205825687,17.0,145,0.0
test,5060,0.75,B2_observed_only_twin,MICROSTOP_BURST,True,4.450428989353843,31.30364205825687,17.0,145,0.0
test,5060,0.75,B0_SPC_observed,MICROSTOP_BURST,True,4.450428989353843,5.061702559429017,17.0,145,0.020689655172413793
test,5060,0.75,B3_TurningPoint,MICROSTOP_BURST,True,4.450428989353843,0.41240313011539886,17.0,145,0.0
test,5060,0.75,B1_IsolationForest,MICROSTOP_BURST,True,4.450428989353843,0.7423023198141773,17.0,145,0.020689655172413793
test,5060,0.5,RippleTwin,MICROSTOP_BURST,True,4.450428989353843,39.99294167411538,17.0,145,0.0
test,5060,0.5,B2_observed_only_twin,MICROSTOP_BURST,True,4.450428989353843,39.987745614480566,17.0,145,0.0
test,5060,0.5,B0_SPC_observed,MICROSTOP_BURST,True,4.450428989353843,5.012127239822025,17.0,145,0.020689655172413793
test,5060,0.5,B3_TurningPoint,MICROSTOP_BURST,True,4.450428989353843,0.40563520887847676,17.0,145,0.0
test,5060,0.5,B1_IsolationForest,MICROSTOP_BURST,True,4.450428989353843,0.7423023198141773,17.0,145,0.020689655172413793
test,5060,0.25,RippleTwin,MICROSTOP_BURST,True,4.450428989353843,23.87887940963418,17.0,145,0.0
test,5060,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,4.450428989353843,23.87066583332845,17.0,145,0.0
test,5060,0.25,B0_SPC_observed,MICROSTOP_BURST,True,4.450428989353843,4.674774997918179,17.0,145,0.0
test,5060,0.25,B3_TurningPoint,MICROSTOP_BURST,True,4.450428989353843,0.39660743155955724,17.0,145,0.0
test,5060,0.25,B1_IsolationForest,MICROSTOP_BURST,True,4.450428989353843,0.7158774793615637,17.0,145,0.020689655172413793
test,5061,1.0,RippleTwin,MICROSTOP_BURST,False,10.260598170292266,42.5638498837417,40.0,129,0.03875968992248062
test,5061,1.0,B2_observed_only_twin,MICROSTOP_BURST,False,10.260598170292266,42.5638498837417,40.0,129,0.03875968992248062
test,5061,1.0,B0_SPC_observed,MICROSTOP_BURST,False,10.260598170292266,5.124273832797681,40.0,129,0.031007751937984496
test,5061,1.0,B3_TurningPoint,MICROSTOP_BURST,False,10.260598170292266,0.4108436123761012,40.0,129,0.03875968992248062
test,5061,1.0,B1_IsolationForest,MICROSTOP_BURST,False,10.260598170292266,0.7784702529546166,40.0,129,0.0
test,5061,0.75,RippleTwin,MICROSTOP_BURST,False,10.260598170292266,31.30364205825687,40.0,129,0.03875968992248062
test,5061,0.75,B2_observed_only_twin,MICROSTOP_BURST,False,10.260598170292266,31.30364205825687,40.0,129,0.03875968992248062
test,5061,0.75,B0_SPC_observed,MICROSTOP_BURST,False,10.260598170292266,5.061702559429017,40.0,129,0.023255813953488372
test,5061,0.75,B3_TurningPoint,MICROSTOP_BURST,False,10.260598170292266,0.41240313011539886,40.0,129,0.03875968992248062
test,5061,0.75,B1_IsolationForest,MICROSTOP_BURST,False,10.260598170292266,0.7423023198141773,40.0,129,0.015503875968992248
test,5061,0.5,RippleTwin,MICROSTOP_BURST,False,10.260598170292266,39.99294167411538,40.0,129,0.03875968992248062
test,5061,0.5,B2_observed_only_twin,MICROSTOP_BURST,False,10.260598170292266,39.987745614480566,40.0,129,0.03875968992248062
test,5061,0.5,B0_SPC_observed,MICROSTOP_BURST,False,10.260598170292266,5.012127239822025,40.0,129,0.023255813953488372
test,5061,0.5,B3_TurningPoint,MICROSTOP_BURST,False,10.260598170292266,0.40563520887847676,40.0,129,0.03875968992248062
test,5061,0.5,B1_IsolationForest,MICROSTOP_BURST,False,10.260598170292266,0.7423023198141773,40.0,129,0.015503875968992248
test,5061,0.25,RippleTwin,MICROSTOP_BURST,True,10.260598170292266,23.87887940963418,40.0,129,0.03875968992248062
test,5061,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,10.260598170292266,23.87066583332845,40.0,129,0.023255813953488372
test,5061,0.25,B0_SPC_observed,MICROSTOP_BURST,True,10.260598170292266,4.674774997918179,40.0,129,0.007751937984496124
test,5061,0.25,B3_TurningPoint,MICROSTOP_BURST,True,10.260598170292266,0.39660743155955724,40.0,129,0.023255813953488372
test,5061,0.25,B1_IsolationForest,MICROSTOP_BURST,True,10.260598170292266,0.7158774793615637,40.0,129,0.007751937984496124
test,5062,1.0,RippleTwin,MICROSTOP_BURST,False,5.3242748710682,42.5638498837417,30.0,121,0.024793388429752067
test,5062,1.0,B2_observed_only_twin,MICROSTOP_BURST,False,5.3242748710682,42.5638498837417,30.0,121,0.024793388429752067
test,5062,1.0,B0_SPC_observed,MICROSTOP_BURST,False,5.3242748710682,5.124273832797681,30.0,121,0.01652892561983471
test,5062,1.0,B3_TurningPoint,MICROSTOP_BURST,False,5.3242748710682,0.4108436123761012,30.0,121,0.03305785123966942
test,5062,1.0,B1_IsolationForest,MICROSTOP_BURST,False,5.3242748710682,0.7784702529546166,30.0,121,0.008264462809917356
test,5062,0.75,RippleTwin,MICROSTOP_BURST,False,5.3242748710682,31.30364205825687,30.0,121,0.024793388429752067
test,5062,0.75,B2_observed_only_twin,MICROSTOP_BURST,False,5.3242748710682,31.30364205825687,30.0,121,0.024793388429752067
test,5062,0.75,B0_SPC_observed,MICROSTOP_BURST,False,5.3242748710682,5.061702559429017,30.0,121,0.01652892561983471
test,5062,0.75,B3_TurningPoint,MICROSTOP_BURST,False,5.3242748710682,0.41240313011539886,30.0,121,0.04132231404958678
test,5062,0.75,B1_IsolationForest,MICROSTOP_BURST,False,5.3242748710682,0.7423023198141773,30.0,121,0.0
test,5062,0.5,RippleTwin,MICROSTOP_BURST,False,5.3242748710682,39.99294167411538,30.0,121,0.024793388429752067
test,5062,0.5,B2_observed_only_twin,MICROSTOP_BURST,False,5.3242748710682,39.987745614480566,30.0,121,0.024793388429752067
test,5062,0.5,B0_SPC_observed,MICROSTOP_BURST,False,5.3242748710682,5.012127239822025,30.0,121,0.01652892561983471
test,5062,0.5,B3_TurningPoint,MICROSTOP_BURST,False,5.3242748710682,0.40563520887847676,30.0,121,0.024793388429752067
test,5062,0.5,B1_IsolationForest,MICROSTOP_BURST,False,5.3242748710682,0.7423023198141773,30.0,121,0.0
test,5062,0.25,RippleTwin,MICROSTOP_BURST,True,5.3242748710682,23.87887940963418,30.0,121,0.008264462809917356
test,5062,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,5.3242748710682,23.87066583332845,30.0,121,0.008264462809917356
test,5062,0.25,B0_SPC_observed,MICROSTOP_BURST,True,5.3242748710682,4.674774997918179,30.0,121,0.008264462809917356
test,5062,0.25,B3_TurningPoint,MICROSTOP_BURST,True,5.3242748710682,0.39660743155955724,30.0,121,0.024793388429752067
test,5062,0.25,B1_IsolationForest,MICROSTOP_BURST,True,5.3242748710682,0.7158774793615637,30.0,121,0.008264462809917356
test,5063,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5063,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5063,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.005
test,5063,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.0
test,5063,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5063,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5063,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5063,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.005
test,5063,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.0
test,5063,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5063,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5063,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5063,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.005
test,5063,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.0
test,5063,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5063,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5063,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5063,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.005
test,5063,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.005
test,5063,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5064,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5064,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5064,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.005
test,5064,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.01
test,5064,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5064,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5064,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5064,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.005
test,5064,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.01
test,5064,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5064,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5064,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5064,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.01
test,5064,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.02
test,5064,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5064,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5064,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
