coverage,method,target_fpr,seed,source_hidden,magnitude,threshold,true_station,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s,n_episodes
0.25,B3_TurningPoint,0.005,5053.038461538462,0.9743589743589743,4.59912947231232,0.39660743155955724,19.82051282051282,56.93589743589744,0.1461825998834467,0.4358974358974359,0.0196078431372549,0.19595803233574133,7.676470588235294,-74.44505811889812,0.01282051282051282,0.08974358974358974,0.008382540538500408,31525.37405801993,42081.75838878688,78
0.25,B3_TurningPoint,0.01,5053.038461538462,0.9743589743589743,4.59912947231232,0.39660743155955724,19.82051282051282,56.93589743589744,0.1600853150224666,0.48717948717948717,0.019138755980861243,0.16672883726163623,8.842105263157896,31.232450121833125,0.01282051282051282,0.07692307692307693,0.012800132022346774,30529.532710220836,35741.107894343004,78
0.25,B3_TurningPoint,0.02,5053.038461538462,0.9743589743589743,4.59912947231232,0.39660743155955724,19.82051282051282,56.93589743589744,0.1807796430464569,0.5769230769230769,0.04154589371980676,0.1669807113859616,8.71111111111111,31.232450121833125,0.02564102564102564,0.10256410256410256,0.033638684130777786,30345.781471772036,35741.107894343004,78
0.25,B3_TurningPoint,0.05,5053.038461538462,0.9743589743589743,4.59912947231232,0.39660743155955724,19.82051282051282,56.93589743589744,0.21038759650015657,0.717948717948718,0.034090909090909095,0.13721394003570553,9.892857142857142,33.60869984430161,0.02564102564102564,0.10256410256410256,0.11044553843195522,30661.83944574825,35598.532910994894,78
0.25,B3_TurningPoint,0.1,5053.038461538462,0.9743589743589743,4.59912947231232,0.39660743155955724,19.82051282051282,56.93589743589744,0.23546550300816976,0.8205128205128205,0.029829545454545456,0.12046841072059788,10.953125,33.60869984430161,0.02564102564102564,0.10256410256410256,0.16039336746937763,29798.862985263677,35598.532910994894,78
0.25,RippleTwin,0.005,5053.038461538462,0.9743589743589743,4.59912947231232,23.87887940963418,19.82051282051282,56.93589743589744,0.18196567938925068,0.46153846153846156,0.17408694156493393,0.34350421476907045,4.597222222222222,114.11617687058242,0.10256410256410256,0.15384615384615385,0.008518820175475174,30433.878427153977,32106.17255640036,78
0.25,RippleTwin,0.01,5053.038461538462,0.9743589743589743,4.59912947231232,23.87887940963418,19.82051282051282,56.93589743589744,0.1897911353051331,0.48717948717948717,0.1653925883651601,0.32974654643825185,5.171052631578948,114.11617687058242,0.10256410256410256,0.15384615384615385,0.009350807385953723,30247.961548649357,32106.17255640036,78
0.25,RippleTwin,0.02,5053.038461538462,0.9743589743589743,4.59912947231232,23.87887940963418,19.82051282051282,56.93589743589744,0.24829632025314488,0.717948717948718,0.15523796839940238,0.27683852900517103,8.125,124.61306265442423,0.11538461538461539,0.20512820512820512,0.05498910435473633,30760.530681955912,32428.802594799105,78
0.25,RippleTwin,0.05,5053.038461538462,0.9743589743589743,4.59912947231232,23.87887940963418,19.82051282051282,56.93589743589744,0.27616999244577706,0.7948717948717948,0.1348624736887427,0.24443656210100856,8.862903225806452,124.61306265442423,0.10256410256410256,0.21794871794871795,0.09893981465528849,31311.41615177485,32428.802594799105,78
0.25,RippleTwin,0.1,5053.038461538462,0.9743589743589743,4.59912947231232,23.87887940963418,19.82051282051282,56.93589743589744,0.3187674624370152,0.8589743589743589,0.12343011972059618,0.2207647698848957,9.492537313432836,124.61306265442423,0.11538461538461539,0.21794871794871795,0.1712192495059505,29567.5202348551,32428.802594799105,78
